"scenario","country","year","cases","deaths","dalys","YLL"
"routine-bluesky","VEN",2056,1454.16,567.16,22026.64,0
"routine-bluesky","VEN",2057,1433.52,559.03,21639.88,0
"routine-bluesky","VEN",2058,1413.36,551.2,21258.4,0
"routine-bluesky","VEN",2059,1393.92,543.63,20905.55,0
"routine-bluesky","VEN",2060,1374.48,536.08,20865.31,0
"routine-bluesky","VEN",2061,1355.04,528.43,20510.33,0
"routine-bluesky","VEN",2062,1335.48,520.81,20170.36,0
"routine-bluesky","VEN",2063,1317.6,513.89,19843.19,0
"routine-bluesky","VEN",2064,1299,506.6,19516.87,0
"routine-bluesky","VEN",2065,1281,499.62,19499.5,0
"routine-bluesky","VEN",2066,1262.88,492.51,19182.06,0
"routine-bluesky","VEN",2067,1245.84,485.88,18881.8,0
"routine-bluesky","VEN",2068,1228.32,479.08,18585.19,0
"routine-bluesky","VEN",2069,1211.4,472.41,18296.71,0
"routine-bluesky","VEN",2070,1194.96,466,18292.39,0
"routine-bluesky","VEN",2071,1178.52,459.6,18011.75,0
"routine-bluesky","VEN",2072,1162.2,453.3,17741.39,0
"routine-bluesky","VEN",2073,1146.24,447.03,17475.96,0
"routine-bluesky","VEN",2074,1131,441.06,17216.29,0
"routine-bluesky","VEN",2075,1115.28,434.94,17211.95,0
"routine-bluesky","VEN",2076,1100.64,429.3,16964.8,0
"routine-bluesky","VEN",2077,1086.6,423.77,16730.75,0
"routine-bluesky","VEN",2078,1071.6,417.93,16480.96,0
"routine-bluesky","VEN",2079,1057.32,412.43,16253.92,0
"routine-bluesky","VEN",2080,1044.12,407.22,16252.01,0
"routine-bluesky","VEN",2081,1031.28,402.18,16042.66,0
"routine-bluesky","VEN",2082,1018.08,397.07,15828.38,0
"routine-bluesky","VEN",2083,1004.76,391.84,15611.1,0
"routine-bluesky","VEN",2084,992.4,387,15417.94,0
"routine-bluesky","VEN",2085,980.16,382.27,15427.35,0
"routine-bluesky","VEN",2086,968.76,377.86,15249.4,0
"routine-bluesky","VEN",2087,956.76,373.1,15064.58,0
"routine-bluesky","VEN",2088,945.12,368.56,14881.6,0
"routine-bluesky","VEN",2089,934.32,364.35,14712.77,0
"routine-bluesky","VEN",2090,923.04,360.02,14729.06,0
"routine-bluesky","VEN",2091,912.12,355.73,14562.56,0
"routine-bluesky","VEN",2092,902.52,351.99,14413.1,0
"routine-bluesky","VEN",2093,891.6,347.74,14258.54,0
"routine-bluesky","VEN",2094,882,343.93,14111.13,0
"routine-bluesky","VEN",2095,871.2,339.71,14121.82,0
"routine-bluesky","VEN",2096,862.68,336.44,13997.17,0
"routine-bluesky","VEN",2097,852.84,332.67,13845.51,0
"routine-bluesky","VEN",2098,844.32,329.31,13720.33,0
"routine-bluesky","VEN",2099,835.32,325.76,13583.44,0
"routine-bluesky","VEN",2100,828.24,322.99,13490.1,0
"routine-bluesky","ZMB",2000,229.8,89.61,3493.07,0
"routine-bluesky","ZMB",2001,237.12,92.48,3599.74,0
"routine-bluesky","ZMB",2002,244.2,95.23,3707.22,0
"routine-bluesky","ZMB",2003,252.36,98.41,3828.49,0
"routine-bluesky","ZMB",2004,261.12,101.83,3957.03,0
"routine-bluesky","ZMB",2005,269.76,105.21,4374.41,0
"routine-bluesky","ZMB",2006,279.48,108.99,4525.84,0
"routine-bluesky","ZMB",2007,289.32,112.84,4680.31,0
"routine-bluesky","ZMB",2008,300.6,117.23,4854.95,0
"routine-bluesky","ZMB",2009,311.52,121.48,5022.82,0
"routine-bluesky","ZMB",2010,322.92,125.92,5762.58,0
"routine-bluesky","ZMB",2011,333.84,130.16,5951.1,0
"routine-bluesky","ZMB",2012,345.36,134.65,6144.79,0
"routine-bluesky","ZMB",2013,356.64,139.09,6327.67,0
"routine-bluesky","ZMB",2014,368.28,143.64,6518.73,0
"routine-bluesky","ZMB",2015,380.52,148.42,7246.21,0
"routine-bluesky","ZMB",2016,393.36,153.44,7465.78,0
"routine-bluesky","ZMB",2017,405.24,158.06,7674.99,0
"routine-bluesky","ZMB",2018,417.72,162.93,7885.27,0
"routine-bluesky","ZMB",2019,430.44,167.92,8101.93,0
"routine-bluesky","ZMB",2020,443.52,172.99,8412.07,0
"routine-bluesky","ZMB",2021,456.36,177.99,8633.31,0
"routine-bluesky","ZMB",2022,468.84,182.86,8844.79,0
"routine-bluesky","ZMB",2023,471.72,183.96,8846.44,0
"routine-bluesky","ZMB",2024,458.28,178.73,8521.22,0
"routine-bluesky","ZMB",2025,446.64,174.13,8464,0
"routine-bluesky","ZMB",2026,437.04,170.46,8206.32,0
"routine-bluesky","ZMB",2027,428.16,167.01,7964.71,0
"routine-bluesky","ZMB",2028,420.12,163.86,7745.83,0
"routine-bluesky","ZMB",2029,413.88,161.39,7560.44,0
"routine-bluesky","ZMB",2030,407.04,158.74,7443.41,0
"routine-bluesky","ZMB",2031,401.64,156.63,7282.69,0
"routine-bluesky","ZMB",2032,396.6,154.63,7125.1,0
"routine-bluesky","ZMB",2033,392.28,152.99,6988.17,0
"routine-bluesky","ZMB",2034,388.92,151.7,6870.92,0
"routine-bluesky","ZMB",2035,384.96,150.14,6808.73,0
"routine-bluesky","ZMB",2036,381.84,148.91,6695.77,0
"routine-bluesky","ZMB",2037,379.08,147.85,6596.7,0
"routine-bluesky","ZMB",2038,377.04,147.04,6503.72,0
"routine-bluesky","ZMB",2039,373.92,145.84,6408.26,0
"routine-bluesky","ZMB",2040,372,145.12,6382.61,0
"routine-bluesky","ZMB",2041,369.96,144.29,6300.85,0
"routine-bluesky","ZMB",2042,368.16,143.6,6232.38,0
"routine-bluesky","ZMB",2043,366.24,142.83,6151.69,0
"routine-bluesky","ZMB",2044,365.4,142.53,6095.49,0
"routine-bluesky","ZMB",2045,364.08,142.01,6086.04,0
"routine-bluesky","ZMB",2046,362.76,141.5,6025.31,0
"routine-bluesky","ZMB",2047,362.04,141.18,5979.74,0
"routine-bluesky","ZMB",2048,360.36,140.55,5915.01,0
"routine-bluesky","ZMB",2049,359.52,140.22,5865.66,0
"routine-bluesky","ZMB",2050,359.64,140.26,5887.09,0
"routine-bluesky","ZMB",2051,358.32,139.75,5837.2,0
"routine-bluesky","ZMB",2052,357.12,139.29,5787.16,0
"routine-bluesky","ZMB",2053,357.24,139.38,5751.95,0
"routine-bluesky","ZMB",2054,356.16,138.95,5709.11,0
"routine-bluesky","ZMB",2055,355.32,138.58,5724.79,0
"routine-bluesky","ZMB",2056,355.32,138.61,5691.5,0
"routine-bluesky","ZMB",2057,354.24,138.21,5655.01,0
"routine-bluesky","ZMB",2058,353.76,138.01,5624.04,0
"routine-bluesky","ZMB",2059,353.16,137.73,5587.87,0
"routine-bluesky","ZMB",2060,353.04,137.72,5610.12,0
"routine-bluesky","ZMB",2061,352.2,137.39,5579.99,0
"routine-bluesky","ZMB",2062,351.36,137.02,5544.94,0
"routine-bluesky","ZMB",2063,351.48,137.07,5523.53,0
"routine-bluesky","ZMB",2064,350.64,136.76,5494.41,0
"routine-bluesky","ZMB",2065,349.8,136.45,5516.1,0
"routine-bluesky","ZMB",2066,349.2,136.23,5488.57,0
"routine-bluesky","ZMB",2067,348.72,136,5464.92,0
"routine-bluesky","ZMB",2068,348.12,135.8,5443.6,0
"routine-bluesky","ZMB",2069,347.64,135.65,5422.13,0
"routine-bluesky","ZMB",2070,346.2,135.06,5438.76,0
"routine-bluesky","ZMB",2071,346.44,135.15,5427.67,0
"routine-bluesky","ZMB",2072,345.84,134.89,5408.3,0
"routine-bluesky","ZMB",2073,345,134.57,5382.46,0
"routine-bluesky","ZMB",2074,344.16,134.24,5363.6,0
"routine-bluesky","ZMB",2075,343.44,133.94,5398.11,0
"routine-bluesky","ZMB",2076,341.88,133.3,5370.16,0
"routine-bluesky","ZMB",2077,341.64,133.21,5351.09,0
"routine-bluesky","ZMB",2078,341.16,133.04,5334.95,0
"routine-bluesky","ZMB",2079,340.56,132.8,5323.97,0
"routine-bluesky","ZMB",2080,338.76,132.07,5345.18,0
"routine-bluesky","ZMB",2081,338.04,131.81,5328.24,0
"routine-bluesky","ZMB",2082,337.2,131.47,5308.09,0
"routine-bluesky","ZMB",2083,336.12,131.09,5295.9,0
"routine-bluesky","ZMB",2084,336.12,131.08,5293.49,0
"routine-bluesky","ZMB",2085,334.8,130.59,5323.1,0
"routine-bluesky","ZMB",2086,333.84,130.19,5307.86,0
"routine-bluesky","ZMB",2087,332.52,129.73,5288.69,0
"routine-bluesky","ZMB",2088,331.8,129.43,5272.76,0
"routine-bluesky","ZMB",2089,331.44,129.27,5271.21,0
"routine-bluesky","ZMB",2090,330.48,128.9,5321.5,0
"routine-bluesky","ZMB",2091,329.16,128.41,5300.14,0
"routine-bluesky","ZMB",2092,328.56,128.17,5281.61,0
"routine-bluesky","ZMB",2093,326.16,127.18,5246.87,0
"routine-bluesky","ZMB",2094,326.88,127.47,5254.89,0
"routine-bluesky","ZMB",2095,325.92,127.08,5305.89,0
"routine-bluesky","ZMB",2096,326.04,127.14,5307.28,0
"routine-bluesky","ZMB",2097,324.48,126.52,5286.79,0
"routine-bluesky","ZMB",2098,323.28,126.03,5262.37,0
"routine-bluesky","ZMB",2099,322.92,125.87,5253.27,0
"routine-bluesky","ZMB",2100,321,125.11,5233.94,0
"routine-campaign-bluesky","AGO",2000,348.12,135.77,5762.97,0
"routine-campaign-bluesky","AGO",2001,357.72,139.49,5910.97,0
"routine-campaign-bluesky","AGO",2002,367.56,143.35,6072.47,0
"routine-campaign-bluesky","AGO",2003,378.96,147.76,6247.63,0
"routine-campaign-bluesky","AGO",2004,388.56,151.51,6391.08,0
"routine-campaign-bluesky","AGO",2005,398.04,155.21,7022.25,0
"routine-campaign-bluesky","AGO",2006,412.32,160.8,7262.98,0
"routine-campaign-bluesky","AGO",2007,423.72,165.26,7450.54,0
"routine-campaign-bluesky","AGO",2008,431.04,168.07,7564.22,0
"routine-campaign-bluesky","AGO",2009,444.6,173.36,7792.1,0
"routine-campaign-bluesky","AGO",2010,464.64,181.19,8561.82,0
"routine-campaign-bluesky","AGO",2011,482.16,188.01,8866.09,0
"routine-campaign-bluesky","AGO",2012,494.76,192.96,9092.94,0
"routine-campaign-bluesky","AGO",2013,510.84,199.2,9373.64,0
"routine-campaign-bluesky","AGO",2014,526.92,205.46,9656.79,0
"routine-campaign-bluesky","AGO",2015,537.24,209.48,10191.72,0
"routine-campaign-bluesky","AGO",2016,547.08,213.43,10353.56,0
"routine-campaign-bluesky","AGO",2017,558.12,217.68,10561.81,0
"routine-campaign-bluesky","AGO",2018,574.08,223.87,10843.35,0
"routine-campaign-bluesky","AGO",2019,585.84,228.48,11049.77,0
"routine-campaign-bluesky","AGO",2020,600.24,234.1,11380.04,0
"routine-campaign-bluesky","AGO",2021,617.52,240.82,11699.88,0
"routine-campaign-bluesky","AGO",2022,638.16,248.86,12072.62,0
"routine-campaign-bluesky","AGO",2023,413.4,161.25,7798.75,0
"routine-campaign-bluesky","AGO",2024,198.96,77.56,3737.41,0
"routine-campaign-bluesky","AGO",2025,204.84,79.86,3936.39,0
"routine-campaign-bluesky","AGO",2026,210.48,82.09,4048.05,0
"routine-campaign-bluesky","AGO",2027,216.48,84.46,4166.92,0
"routine-campaign-bluesky","AGO",2028,223.08,87.03,4293.51,0
"routine-campaign-bluesky","AGO",2029,229.92,89.71,4422.13,0
"routine-campaign-bluesky","AGO",2030,236.4,92.22,4590.29,0
"routine-campaign-bluesky","AGO",2031,242.28,94.49,4709.82,0
"routine-campaign-bluesky","AGO",2032,249.36,97.26,4842.04,0
"routine-campaign-bluesky","AGO",2033,257.04,100.25,4977.85,0
"routine-campaign-bluesky","AGO",2034,263.64,102.81,5110.13,0
"routine-campaign-bluesky","AGO",2035,270.6,105.5,5288.84,0
"routine-campaign-bluesky","AGO",2036,278.64,108.65,5432.34,0
"routine-campaign-bluesky","AGO",2037,285.36,111.27,5559.5,0
"routine-campaign-bluesky","AGO",2038,292.92,114.24,5696.8,0
"routine-campaign-bluesky","AGO",2039,300.72,117.27,5832.56,0
"routine-campaign-bluesky","AGO",2040,307.8,120.03,6009.71,0
"routine-campaign-bluesky","AGO",2041,315.6,123.08,6149.18,0
"routine-campaign-bluesky","AGO",2042,323.16,126.04,6282.29,0
"routine-campaign-bluesky","AGO",2043,331.08,129.12,6421.56,0
"routine-campaign-bluesky","AGO",2044,338.16,131.88,6542.83,0
"routine-campaign-bluesky","AGO",2045,346.08,134.98,6731.54,0
"routine-campaign-bluesky","AGO",2046,354.24,138.17,6873.43,0
"routine-campaign-bluesky","AGO",2047,362.52,141.39,7010.71,0
"routine-campaign-bluesky","AGO",2048,370.68,144.57,7145.52,0
"routine-campaign-bluesky","AGO",2049,378.96,147.79,7284.41,0
"routine-campaign-bluesky","AGO",2050,386.64,150.79,7471.1,0
"routine-campaign-bluesky","AGO",2051,394.92,154.02,7606.66,0
"routine-campaign-bluesky","AGO",2052,403.2,157.25,7737.74,0
"routine-campaign-bluesky","AGO",2053,411.6,160.53,7869.14,0
"routine-campaign-bluesky","AGO",2054,420.12,163.83,8003.62,0
"routine-campaign-bluesky","AGO",2055,427.68,166.77,8183.44,0
"routine-campaign-bluesky","AGO",2056,436.32,170.13,8315.34,0
"routine-campaign-bluesky","AGO",2057,444.96,173.52,8446.44,0
"routine-campaign-bluesky","AGO",2058,452.64,176.52,8561.02,0
"routine-campaign-bluesky","AGO",2059,460.32,179.52,8673.22,0
"routine-campaign-bluesky","AGO",2060,468.72,182.8,8855.91,0
"routine-campaign-bluesky","AGO",2061,476.4,185.76,8970.87,0
"routine-campaign-bluesky","AGO",2062,484.92,189.12,9089.58,0
"routine-campaign-bluesky","AGO",2063,493.32,192.42,9206.41,0
"routine-campaign-bluesky","AGO",2064,500.88,195.32,9312.86,0
"routine-campaign-bluesky","AGO",2065,509.16,198.55,9497.79,0
"routine-campaign-bluesky","AGO",2066,516.6,201.46,9599.86,0
"routine-campaign-bluesky","AGO",2067,524.76,204.64,9704.21,0
"routine-campaign-bluesky","AGO",2068,533.04,207.87,9815.57,0
"routine-campaign-bluesky","AGO",2069,540.24,210.71,9904.75,0
"routine-campaign-bluesky","AGO",2070,547.8,213.66,10087.1,0
"routine-campaign-bluesky","AGO",2071,555.12,216.49,10178.93,0
"routine-campaign-bluesky","AGO",2072,563.4,219.72,10278.33,0
"routine-campaign-bluesky","AGO",2073,570.72,222.55,10369.85,0
"routine-campaign-bluesky","AGO",2074,577.8,225.34,10456.13,0
"routine-campaign-bluesky","AGO",2075,585.36,228.31,10626.32,0
"routine-campaign-bluesky","AGO",2076,591.84,230.82,10706.03,0
"routine-campaign-bluesky","AGO",2077,599.4,233.74,10791.53,0
"routine-campaign-bluesky","AGO",2078,606.96,236.69,10871.57,0
"routine-campaign-bluesky","AGO",2079,613.44,239.22,10947.07,0
"routine-campaign-bluesky","AGO",2080,620.76,242.09,11122.01,0
"routine-campaign-bluesky","AGO",2081,627.12,244.58,11192.05,0
"routine-campaign-bluesky","AGO",2082,634.08,247.27,11268.67,0
"routine-campaign-bluesky","AGO",2083,640.68,249.85,11335.22,0
"routine-campaign-bluesky","AGO",2084,647.16,252.37,11402.8,0
"routine-campaign-bluesky","AGO",2085,653.52,254.86,11568.83,0
"routine-campaign-bluesky","AGO",2086,659.4,257.16,11626.31,0
"routine-campaign-bluesky","AGO",2087,665.52,259.54,11684.64,0
"routine-campaign-bluesky","AGO",2088,671.52,261.87,11748.61,0
"routine-campaign-bluesky","AGO",2089,676.8,263.95,11793.97,0
"routine-campaign-bluesky","AGO",2090,683.04,266.4,11967.51,0
"routine-campaign-bluesky","AGO",2091,688.68,268.57,12021.11,0
"routine-campaign-bluesky","AGO",2092,693.48,270.45,12059.95,0
"routine-campaign-bluesky","AGO",2093,699.24,272.71,12105.92,0
"routine-campaign-bluesky","AGO",2094,704.64,274.81,12144.27,0
"routine-campaign-bluesky","AGO",2095,708.6,276.34,12289.8,0
"routine-campaign-bluesky","AGO",2096,713.76,278.36,12333.91,0
"routine-campaign-bluesky","AGO",2097,718.68,280.26,12371.11,0
"routine-campaign-bluesky","AGO",2098,723,281.93,12404.79,0
"routine-campaign-bluesky","AGO",2099,727.8,283.84,12440.48,0
"routine-campaign-bluesky","AGO",2100,730.08,284.72,12458.77,0
"routine-campaign-bluesky","BDI",2000,90,35.07,1495.11,0
"routine-campaign-bluesky","BDI",2001,92.16,35.93,1529.04,0
"routine-campaign-bluesky","BDI",2002,95.4,37.17,1578.32,0
"routine-campaign-bluesky","BDI",2003,98.64,38.44,1630.86,0
"routine-campaign-bluesky","BDI",2004,102.84,40.07,1695.18,0
"routine-campaign-bluesky","BDI",2005,106.56,41.53,1908.06,0
"routine-campaign-bluesky","BDI",2006,110.76,43.18,1982.16,0
"routine-campaign-bluesky","BDI",2007,115.08,44.86,2056.29,0
"routine-campaign-bluesky","BDI",2008,120.72,47.07,2153.3,0
"routine-campaign-bluesky","BDI",2009,126.96,49.49,2260.61,0
"routine-campaign-bluesky","BDI",2010,133.08,51.9,2468.29,0
"routine-campaign-bluesky","BDI",2011,137.76,53.7,2552.91,0
"routine-campaign-bluesky","BDI",2012,142.56,55.58,2642.29,0
"routine-campaign-bluesky","BDI",2013,147.84,57.65,2740.14,0
"routine-campaign-bluesky","BDI",2014,152.16,59.33,2815.2,0
"routine-campaign-bluesky","BDI",2015,156,60.82,2985.79,0
"routine-campaign-bluesky","BDI",2016,158.76,61.93,3037.06,0
"routine-campaign-bluesky","BDI",2017,162.72,63.48,3112.32,0
"routine-campaign-bluesky","BDI",2018,167.76,65.43,3200.2,0
"routine-campaign-bluesky","BDI",2019,173.4,67.63,3297.87,0
"routine-campaign-bluesky","BDI",2020,178.8,69.75,3406.53,0
"routine-campaign-bluesky","BDI",2021,183.48,71.57,3486.62,0
"routine-campaign-bluesky","BDI",2022,188.4,73.48,3570.85,0
"routine-campaign-bluesky","BDI",2023,110.16,42.91,2079.55,0
"routine-campaign-bluesky","BDI",2024,41.52,16.27,782.88,0
"routine-campaign-bluesky","BDI",2025,42.12,16.52,826.27,0
"routine-campaign-bluesky","BDI",2026,43.56,17.08,850.78,0
"routine-campaign-bluesky","BDI",2027,44.52,17.44,866.62,0
"routine-campaign-bluesky","BDI",2028,45.96,18,892.04,0
"routine-campaign-bluesky","BDI",2029,47.28,18.51,915.24,0
"routine-campaign-bluesky","BDI",2030,48.36,18.92,941.11,0
"routine-campaign-bluesky","BDI",2031,49.68,19.43,965.32,0
"routine-campaign-bluesky","BDI",2032,50.88,19.91,984.67,0
"routine-campaign-bluesky","BDI",2033,52.2,20.42,1008.18,0
"routine-campaign-bluesky","BDI",2034,53.52,20.93,1033.17,0
"routine-campaign-bluesky","BDI",2035,54.96,21.49,1066.77,0
"routine-campaign-bluesky","BDI",2036,56.16,21.95,1088.26,0
"routine-campaign-bluesky","BDI",2037,57.36,22.41,1110.13,0
"routine-campaign-bluesky","BDI",2038,58.32,22.77,1135.1,0
"routine-campaign-bluesky","BDI",2039,59.88,23.38,1162.07,0
"routine-campaign-bluesky","BDI",2040,61.2,23.89,1194.15,0
"routine-campaign-bluesky","BDI",2041,62.52,24.4,1216.18,0
"routine-campaign-bluesky","BDI",2042,63.96,24.96,1239.48,0
"routine-campaign-bluesky","BDI",2043,65.64,25.61,1266.69,0
"routine-campaign-bluesky","BDI",2044,66.96,26.12,1287.17,0
"routine-campaign-bluesky","BDI",2045,68.28,26.63,1319.82,0
"routine-campaign-bluesky","BDI",2046,69.72,27.19,1341.58,0
"routine-campaign-bluesky","BDI",2047,71.16,27.74,1365.27,0
"routine-campaign-bluesky","BDI",2048,72.48,28.25,1384.2,0
"routine-campaign-bluesky","BDI",2049,73.92,28.82,1406.2,0
"routine-campaign-bluesky","BDI",2050,75.6,29.47,1442.37,0
"routine-campaign-bluesky","BDI",2051,77.04,30.02,1461.65,0
"routine-campaign-bluesky","BDI",2052,78.48,30.59,1482.67,0
"routine-campaign-bluesky","BDI",2053,79.8,31.1,1499.11,0
"routine-campaign-bluesky","BDI",2054,80.64,31.42,1513.07,0
"routine-campaign-bluesky","BDI",2055,82.2,32.03,1544.17,0
"routine-campaign-bluesky","BDI",2056,83.52,32.54,1564.09,0
"routine-campaign-bluesky","BDI",2057,85.08,33.14,1584.28,0
"routine-campaign-bluesky","BDI",2058,86.28,33.6,1600.04,0
"routine-campaign-bluesky","BDI",2059,87.6,34.12,1615.81,0
"routine-campaign-bluesky","BDI",2060,89.16,34.72,1648.88,0
"routine-campaign-bluesky","BDI",2061,90.24,35.15,1664.48,0
"routine-campaign-bluesky","BDI",2062,91.44,35.62,1679.34,0
"routine-campaign-bluesky","BDI",2063,92.64,36.09,1694.6,0
"routine-campaign-bluesky","BDI",2064,94.32,36.74,1714.77,0
"routine-campaign-bluesky","BDI",2065,95.52,37.2,1742.35,0
"routine-campaign-bluesky","BDI",2066,96.96,37.78,1760.97,0
"routine-campaign-bluesky","BDI",2067,98.28,38.3,1777.64,0
"routine-campaign-bluesky","BDI",2068,99.84,38.91,1797.59,0
"routine-campaign-bluesky","BDI",2069,100.8,39.28,1810.8,0
"routine-campaign-bluesky","BDI",2070,102,39.76,1836.52,0
"routine-campaign-bluesky","BDI",2071,103.32,40.28,1852.75,0
"routine-campaign-bluesky","BDI",2072,104.52,40.75,1867.25,0
"routine-campaign-bluesky","BDI",2073,105.72,41.21,1880.16,0
"routine-campaign-bluesky","BDI",2074,107.04,41.73,1896.27,0
"routine-campaign-bluesky","BDI",2075,107.64,42,1913.62,0
"routine-campaign-bluesky","BDI",2076,108.72,42.41,1925.83,0
"routine-campaign-bluesky","BDI",2077,109.92,42.89,1938.79,0
"routine-campaign-bluesky","BDI",2078,111.12,43.35,1951.92,0
"routine-campaign-bluesky","BDI",2079,112.32,43.83,1965.39,0
"routine-campaign-bluesky","BDI",2080,113.4,44.26,1991.4,0
"routine-campaign-bluesky","BDI",2081,114.6,44.73,2003.98,0
"routine-campaign-bluesky","BDI",2082,115.32,45.02,2010.83,0
"routine-campaign-bluesky","BDI",2083,116.16,45.33,2010.05,0
"routine-campaign-bluesky","BDI",2084,116.52,45.46,2007.85,0
"routine-campaign-bluesky","BDI",2085,117.48,45.84,2029.49,0
"routine-campaign-bluesky","BDI",2086,118.32,46.16,2036.73,0
"routine-campaign-bluesky","BDI",2087,119.04,46.44,2043.2,0
"routine-campaign-bluesky","BDI",2088,119.88,46.77,2044.12,0
"routine-campaign-bluesky","BDI",2089,120.48,46.99,2049.53,0
"routine-campaign-bluesky","BDI",2090,121.32,47.32,2072.35,0
"routine-campaign-bluesky","BDI",2091,121.2,47.27,2063.98,0
"routine-campaign-bluesky","BDI",2092,122.04,47.58,2067.56,0
"routine-campaign-bluesky","BDI",2093,122.64,47.8,2070.68,0
"routine-campaign-bluesky","BDI",2094,123.24,48.05,2075.05,0
"routine-campaign-bluesky","BDI",2095,123.96,48.32,2099.92,0
"routine-campaign-bluesky","BDI",2096,124.68,48.6,2106.04,0
"routine-campaign-bluesky","BDI",2097,125.16,48.79,2109.19,0
"routine-campaign-bluesky","BDI",2098,126.24,49.21,2116.79,0
"routine-campaign-bluesky","BDI",2099,126.48,49.3,2118.45,0
"routine-campaign-bluesky","BDI",2100,126.84,49.43,2120.49,0
"routine-campaign-bluesky","BEN",2000,1834.8,715.57,34814.96,0
"routine-campaign-bluesky","BEN",2001,1927.2,751.59,36552.59,0
"routine-campaign-bluesky","BEN",2002,1984.8,774.11,37608,0
"routine-campaign-bluesky","BEN",2003,1885.32,735.29,35638.17,0
"routine-campaign-bluesky","BEN",2004,1650.84,643.82,31084.68,0
"routine-campaign-bluesky","BEN",2005,1406.16,548.34,26215.2,0
"routine-campaign-bluesky","BEN",2006,1173.12,457.47,21788.45,0
"routine-campaign-bluesky","BEN",2007,1074.48,419.02,19874.53,0
"routine-campaign-bluesky","BEN",2008,1010.64,394.11,18609.98,0
"routine-campaign-bluesky","BEN",2009,498,194.2,9144.83,0
"routine-campaign-bluesky","BEN",2010,144.6,56.38,2694.53,0
"routine-campaign-bluesky","BEN",2011,150.48,58.67,2814.78,0
"routine-campaign-bluesky","BEN",2012,157.92,61.59,2961.19,0
"routine-campaign-bluesky","BEN",2013,165.24,64.45,3114.48,0
"routine-campaign-bluesky","BEN",2014,173.88,67.79,3284.78,0
"routine-campaign-bluesky","BEN",2015,183,71.37,3494.19,0
"routine-campaign-bluesky","BEN",2016,192.12,74.92,3683.3,0
"routine-campaign-bluesky","BEN",2017,201.72,78.67,3871.46,0
